TIME,Dureza,Tasa_Prod,Asp,EC,EE,Calidad
01/02/2019 0:00,102,399,3.52,16.7,30.9,0.096
02/02/2019 0:00,103,400,3.52,18.6,31.9,0.072
03/02/2019 0:00,103,405,3.52,18.5,31.8,0.115
04/02/2019 0:00,103,399,3.52,18.7,30.1,0.115
05/02/2019 0:00,103,404,3.52,18.9,30,0.11
06/02/2019 0:00,102,398,3.52,19,31.5,0.111
07/02/2019 0:00,103,400,3.52,19.3,30.8,0.102
08/02/2019 0:00,103,408,3.52,19.1,29.8,0.085
09/02/2019 0:00,103,402,3.52,25,2.8,0.115
10/02/2019 0:00,102,398,3.52,19,24.9,0.071
11/02/2019 0:00,102,400,3.52,20.3,23.6,0.074
12/02/2019 0:00,101,397,3.52,18,28.7,0.047
13/02/2019 0:00,102,402,3.52,17.9,29.9,0.086
14/02/2019 0:00,104,402,3.52,17.5,30.5,0.102
15/02/2019 0:00,101,400,3.52,18.7,23.3,0.072
16/02/2019 0:00,102,403,3.52,20.9,21.1,0.069
17/02/2019 0:00,103,400,3.52,19.6,26,0.088
18/02/2019 0:00,102,402,3.52,18.7,26.2,0.094
19/02/2019 0:00,104,404,3.52,20.4,22.2,0.093
20/02/2019 0:00,103,402,3.52,20.2,24,0.088
21/02/2019 0:00,104,399,3.52,18.9,24.1,0.101
22/02/2019 0:00,103,400,3.52,19.3,24,0.082
23/02/2019 0:00,103,403,3.52,16.9,31.1,0.134
24/02/2019 0:00,103,400,3.52,17.6,30.8,0.085
25/02/2019 0:00,103,410,3.52,17.2,30.9,0.106
26/02/2019 0:00,101,403,3.52,22.9,15.1,0.092
27/02/2019 0:00,101,402,3.52,17.4,30.1,0.07
28/02/2019 0:00,102,399,3.52,17.1,30.6,0.096
01/03/2019 0:00,100,404,3.52,17.2,31.3,0.076
02/03/2019 0:00,103,407,3.52,19.6,20.8,0.075
03/03/2019 0:00,104,405,3.52,18.2,27.8,0.088
04/03/2019 0:00,102,398,3.52,17.7,29.2,0.061
05/03/2019 0:00,102,397,3.52,24.2,7.2,0.103
06/03/2019 0:00,102,400,3.52,20.8,22.6,0.099
07/03/2019 0:00,103,402,3.52,17.3,30.4,0.099
08/03/2019 0:00,103,402,3.52,21.8,10.7,0.058
09/03/2019 0:00,102,403,3.52,17.2,22.4,0.088
10/03/2019 0:00,102,400,3.52,17.7,28.9,0.074
11/03/2019 0:00,103,402,3.52,17.3,30.5,0.097
12/03/2019 0:00,103,403,3.52,16.6,29.5,0.098
13/03/2019 0:00,102,403,3.52,16.7,30.8,0.075
14/03/2019 0:00,102,405,3.52,23.5,13.9,0.154
15/03/2019 0:00,101,406,3.52,23.5,14.7,0.106
16/03/2019 0:00,101,392,3.52,18.3,28.7,0.058
17/03/2019 0:00,102,401,3.52,19.3,28.9,0.08
18/03/2019 0:00,101,399,3.52,17.9,30.5,0.073
19/03/2019 0:00,102,405,3.52,17.1,31.1,0.093
20/03/2019 0:00,103,281,2.03,19.2,19.1,0.056
21/03/2019 0:00,102,399,3.52,15.4,30.3,0.092
22/03/2019 0:00,101,403,3.52,16.4,31.7,0.084
23/03/2019 0:00,101,401,3.52,23.3,3,0.066
24/03/2019 0:00,101,399,3.52,17.1,30.8,0.064
25/03/2019 0:00,101,402,3.52,21.4,25.4,0.085
26/03/2019 0:00,102,402,3.52,17.9,29.7,0.09
27/03/2019 0:00,101,397,3.52,17,29.8,0.061
28/03/2019 0:00,100,407,3.52,16.6,29.6,0.093
29/03/2019 0:00,102,401,3.52,17.3,30,0.092
30/03/2019 0:00,103,403,3.52,20.5,30.7,0.119
31/03/2019 0:00,103,401,3.52,25.4,0,0.116
01/04/2019 0:00,104,395,3.52,25.7,0,0.095
02/04/2019 0:00,103,403,3.52,25.3,0,0.1
03/04/2019 0:00,104,406,3.52,25.4,0,0.094
04/04/2019 0:00,103,401,3.52,17.2,27.5,0.09
05/04/2019 0:00,103,388,3.52,18.4,27.5,0.099
06/04/2019 0:00,102,400,3.52,19.5,26.5,0.09
07/04/2019 0:00,102,403,3.52,18.8,26.7,0.104
08/04/2019 0:00,102,402,3.52,21.8,20.6,0.12
09/04/2019 0:00,100,401,3.52,22.8,20.7,0.105
10/04/2019 0:00,101,398,3.52,24.6,7.9,0.105
11/04/2019 0:00,101,409,3.52,16.4,23.1,0.123
12/04/2019 0:00,103,400,3.52,17.5,27,0.097
13/04/2019 0:00,101,403,3.52,17.4,31.5,0.156
14/04/2019 0:00,102,405,3.52,17.8,33,0.093
15/04/2019 0:00,103,395,3.52,16.6,30.8,0.09
16/04/2019 0:00,104,400,3.52,24,10.8,0.099
17/04/2019 0:00,103,399,3.52,18.2,29.4,0.115
18/04/2019 0:00,104,398,3.52,17.4,30.8,0.13
19/04/2019 0:00,104,399,3.52,17.8,29.9,0.109
20/04/2019 0:00,102,389,3.38,18.2,29.2,0.1
21/04/2019 0:00,103,403,3.52,17.8,28.8,0.119
22/04/2019 0:00,102,400,3.52,16.2,29.8,0.103
23/04/2019 0:00,101,401,3.52,23.3,0.4,0.1
24/04/2019 0:00,101,404,3.52,17.3,29.6,0.096
25/04/2019 0:00,103,402,3.52,17.5,30.4,0.084
26/04/2019 0:00,103,400,3.52,16.5,31.3,0.097
27/04/2019 0:00,105,399,3.52,17.4,31.1,0.081
28/04/2019 0:00,103,399,3.52,15.9,30.6,0.096
29/04/2019 0:00,106,403,3.52,17.9,26.7,0.112
30/04/2019 0:00,103,404,3.52,18.1,24.3,0.092
01/05/2019 0:00,103,403,3.52,20.9,19.9,0.079
02/05/2019 0:00,102,402,3.52,18.6,27.8,0.089
03/05/2019 0:00,103,403,3.52,18.6,27,0.119
04/05/2019 0:00,104,397,3.52,21.1,21.3,0.082
05/05/2019 0:00,104,403,3.52,19.3,24.4,0.072
06/05/2019 0:00,103,402,3.52,25.2,9.5,0.082
07/05/2019 0:00,102,393,3.52,22.8,16.3,0.08
08/05/2019 0:00,103,401,3.52,18.4,25.8,0.069
09/05/2019 0:00,103,395,3.52,18.2,27.2,0.08
10/05/2019 0:00,105,403,3.52,19.4,25.1,0.075
11/05/2019 0:00,102,400,3.52,24.8,0,0.092
12/05/2019 0:00,103,398,3.52,25.7,2.7,0.085
13/05/2019 0:00,103,403,3.52,23.3,8.2,0.105
14/05/2019 0:00,103,401,3.52,25.6,3.9,0.084
15/05/2019 0:00,103,402,3.52,26.1,3.2,0.09
16/05/2019 0:00,103,400,3.52,25.6,3.7,0.09
17/05/2019 0:00,100,402,3.41,26.8,3.2,0.111
18/05/2019 0:00,103,397,3.42,25.1,5.8,0.081
19/05/2019 0:00,101,400,3.44,24.6,7.5,0.075
20/05/2019 0:00,102,398,3.42,25.5,3.1,0.087
21/05/2019 0:00,105,403,3.41,25.6,3.1,0.089
22/05/2019 0:00,105,400,3.43,25.7,1.1,0.145
23/05/2019 0:00,104,395,3.52,19.8,26.1,0.119
24/05/2019 0:00,105,395,3.42,18.9,26.2,0.097
25/05/2019 0:00,104,392,3.52,18.5,25.3,0.105
26/05/2019 0:00,102,403,3.52,22.1,16,0.153
27/05/2019 0:00,104,407,3.52,24.7,5.7,0.106
28/05/2019 0:00,104,397,3.52,20.4,25.5,0.113
29/05/2019 0:00,101,395,3.52,18.3,28.8,0.136
30/05/2019 0:00,101,401,3.44,19.9,24.2,0.068
31/05/2019 0:00,101,396,3.42,19.1,26.2,0.071
01/06/2019 0:00,101,399,3.43,19.6,27.6,0.088
02/06/2019 0:00,103,398,3.43,18.7,27.9,0.085
03/06/2019 0:00,104,400,3.42,18.7,27.1,0.098
04/06/2019 0:00,103,409,3.52,23.7,10.3,0.119
05/06/2019 0:00,103,401,3.52,18.5,25.5,0.1
06/06/2019 0:00,102,403,3.52,19.6,25.8,0.089
07/06/2019 0:00,101,403,3.52,18.8,26,0.077
08/06/2019 0:00,101,398,3.52,18.3,26,0.077
09/06/2019 0:00,102,395,3.52,19.6,28.1,0.104
10/06/2019 0:00,102,402,3.52,18.8,24.8,0.068
11/06/2019 0:00,101,399,3.52,19.2,28.3,0.075
12/06/2019 0:00,102,405,3.52,19,26.1,0.112
13/06/2019 0:00,103,400,3.52,19.2,30.1,0.067
14/06/2019 0:00,104,399,3.52,18.7,31.3,0.091
15/06/2019 0:00,105,406,3.52,18.8,26.6,0.157
16/06/2019 0:00,105,394,3.52,18.3,29.3,0.092
17/06/2019 0:00,102,384,3.52,18.1,26.9,0.074
18/06/2019 0:00,102,401,3.52,18.9,21.7,0.084
19/06/2019 0:00,104,402,3.52,18.9,22.6,0.12
20/06/2019 0:00,102,397,3.52,17.4,28.2,0.139
21/06/2019 0:00,102,390,3.52,19.8,16.7,0.073
22/06/2019 0:00,102,401,3.42,19.9,23,0.092
23/06/2019 0:00,103,398,3.42,19.5,25.5,0.106
24/06/2019 0:00,104,398,3.35,18,24.8,0.125
25/06/2019 0:00,103,405,3.4,19.4,20.9,0.121
26/06/2019 0:00,102,387,3.3,19.7,19.6,0.154
27/06/2019 0:00,102,384,3.39,19,20.6,0.097
28/06/2019 0:00,101,388,3.41,19.1,20.2,0.083
29/06/2019 0:00,102,381,3.52,19.5,20.2,0.087
30/06/2019 0:00,102,384,3.52,18.4,20.5,0.092
01/07/2019 0:00,101,386,3.52,20,20.6,0.109
02/07/2019 0:00,104,387,3.52,19.2,20.7,0.162
03/07/2019 0:00,104,383,3.52,23.5,5.3,0.281
04/07/2019 0:00,104,366,3.34,19.8,20.3,0.189
05/07/2019 0:00,105,365,3.16,18.9,20.4,0.202
06/07/2019 0:00,105,337,2.83,17.6,20.4,0.175
07/07/2019 0:00,105,307,2.73,15.2,21.6,0.104
08/07/2019 0:00,103,311,2.81,13.9,24.4,0.09
09/07/2019 0:00,103,318,2.98,14.8,24.8,0.07
10/07/2019 0:00,101,344,3.15,15.2,24.7,0.072
11/07/2019 0:00,102,366,3.35,17.4,24.8,0.079
12/07/2019 0:00,102,381,3.33,18.3,24.9,0.097
13/07/2019 0:00,101,405,3.48,25.8,2,0.081
14/07/2019 0:00,102,409,3.52,20.7,26.5,0.168
15/07/2019 0:00,101,410,3.52,18.8,28.8,0.114
16/07/2019 0:00,103,406,3.52,20.3,28.1,0.095
17/07/2019 0:00,103,407,3.52,22,17.2,0.1
18/07/2019 0:00,102,403,3.52,22.1,20.3,0.09
19/07/2019 0:00,102,406,3.52,20.6,24.2,0.087
20/07/2019 0:00,102,402,3.52,18.6,27.1,0.089
21/07/2019 0:00,103,404,3.52,17.3,28.3,0.084
22/07/2019 0:00,103,403,3.52,18.5,28,0.084
23/07/2019 0:00,103,408,3.52,17.9,27.9,0.077
24/07/2019 0:00,104,408,3.52,18.6,27.7,0.083
25/07/2019 0:00,104,410,3.52,21.1,22.6,0.084
26/07/2019 0:00,103,405,3.52,20.2,24.3,0.089
27/07/2019 0:00,103,407,3.52,19.7,28.2,0.085
28/07/2019 0:00,101,404,3.52,19.2,30,0.083
29/07/2019 0:00,103,413,3.52,22.3,17.8,0.101
30/07/2019 0:00,104,409,3.52,18.7,28.2,0.092
31/07/2019 0:00,104,409,3.52,18.2,29.7,0.072
01/08/2019 0:00,102,279,2.63,19.8,0,0.062
02/08/2019 0:00,102,349,2.83,17.6,20.1,0.069
03/08/2019 0:00,102,391,3.37,19.4,21.8,0.066
04/08/2019 0:00,101,405,3.52,20.1,26,0.074
05/08/2019 0:00,102,408,3.52,21.1,18.6,0.105
06/08/2019 0:00,103,406,3.52,20.6,25.1,0.099
07/08/2019 0:00,105,406,3.52,20.3,22.8,0.096
08/08/2019 0:00,105,411,3.52,21.6,22,0.08
09/08/2019 0:00,102,408,3.52,20.8,19.2,0.084
10/08/2019 0:00,101,408,3.52,19.8,24.4,0.1
11/08/2019 0:00,101,405,3.52,21.6,16.7,0.088
12/08/2019 0:00,102,415,3.52,21,22.8,0.083
13/08/2019 0:00,100,351,3.06,21.1,22.8,0.081
14/08/2019 0:00,103,350,3.04,22,11.3,0.1
15/08/2019 0:00,103,388,3.34,20.2,22.9,0.091
16/08/2019 0:00,104,412,3.4,22.1,18.5,0.077
17/08/2019 0:00,102,291,2.93,14.9,14.7,0.079
18/08/2019 0:00,103,301,3.04,16.2,11.3,0.07
19/08/2019 0:00,104,392,3.24,19.3,26.2,0.087
20/08/2019 0:00,103,415,3.41,18.2,28.4,0.094
21/08/2019 0:00,102,412,3.52,18.5,30.7,0.099
22/08/2019 0:00,102,410,3.52,18.8,30.1,0.119
23/08/2019 0:00,102,408,3.52,17.1,30.3,0.099
24/08/2019 0:00,101,414,3.52,18.5,29.3,0.101
25/08/2019 0:00,101,412,3.52,16.6,29.8,0.106
26/08/2019 0:00,102,414,3.52,16.3,30.1,0.129
27/08/2019 0:00,103,409,3.52,17.9,29.5,0.104
28/08/2019 0:00,103,411,3.52,19.4,30.6,0.114
29/08/2019 0:00,101,411,3.52,18.9,30.2,0.116
30/08/2019 0:00,101,413,3.52,18.6,30.8,0.109
31/08/2019 0:00,103,267,1.82,15.6,20,0.072
01/09/2019 0:00,104,406,3.52,18.6,29.9,0.081
02/09/2019 0:00,103,411,3.52,18.4,30.5,0.109
03/09/2019 0:00,103,412,3.52,16.9,30.8,0.075
04/09/2019 0:00,107,409,3.52,17.6,31.6,0.075
05/09/2019 0:00,107,413,3.52,17.3,30.3,0.074
06/09/2019 0:00,102,411,3.52,17.4,30.5,0.081
07/09/2019 0:00,101,409,3.52,17.1,30.3,0.069
08/09/2019 0:00,105,412,3.52,17.8,30,0.099
09/09/2019 0:00,104,413,3.52,17.3,29,0.073
10/09/2019 0:00,103,411,3.52,16.6,31.1,0.038
11/09/2019 0:00,101,413,3.52,17.2,31.1,0.012
12/09/2019 0:00,98,408,3.52,17,31,0.028
13/09/2019 0:00,99,413,3.52,14.8,28.3,0.038
14/09/2019 0:00,98,413,3.52,18,30.2,0.041
15/09/2019 0:00,101,413,3.52,17.5,29.7,0.097
16/09/2019 0:00,103,410,3.52,17.2,30.9,0.078
17/09/2019 0:00,102,411,3.52,17.3,31.1,0.085
18/09/2019 0:00,103,415,3.52,17.9,29.9,0.147
19/09/2019 0:00,102,409,3.52,18.2,29.5,0.075
20/09/2019 0:00,101,411,3.52,17.7,30,0.073
21/09/2019 0:00,98,409,3.52,18.5,30.7,0.054
22/09/2019 0:00,97,413,3.52,19.2,25.9,0.055
23/09/2019 0:00,100,413,3.52,18.6,30.4,0.062
24/09/2019 0:00,99,411,3.52,18.3,30.5,0.1
25/09/2019 0:00,97,411,3.52,18.7,30.4,0.085
26/09/2019 0:00,102,416,3.52,18,29.5,0.081
27/09/2019 0:00,103,413,3.52,19.3,29.7,0.073
28/09/2019 0:00,100,405,3.52,18,30.8,0.056
29/09/2019 0:00,101,410,3.52,18.7,30.6,0.052
30/09/2019 0:00,102,415,3.52,17.4,30.9,0.066
01/10/2019 0:00,104,411,3.52,18.9,29.8,0.083
02/10/2019 0:00,101,415,3.52,17.4,29.2,0.076
03/10/2019 0:00,104,409,3.52,18.7,24.5,0.099
04/10/2019 0:00,101,412,3.52,16.6,30.6,0.157
05/10/2019 0:00,101,411,3.52,17.6,30.4,0.074
06/10/2019 0:00,103,410,3.52,17.8,30.6,0.092
07/10/2019 0:00,102,408,3.52,20.9,26.5,0.105
08/10/2019 0:00,104,415,3.52,17.6,31.2,0.111
09/10/2019 0:00,102,416,3.52,18.9,30.9,0.089
10/10/2019 0:00,101,410,3.52,20.2,29.8,0.041
11/10/2019 0:00,102,410,3.52,18.3,30.1,0.077
12/10/2019 0:00,103,409,3.52,18.3,31.7,0.071
13/10/2019 0:00,101,412,3.52,17.9,15.9,0.042
14/10/2019 0:00,100,411,3.52,18.7,29.5,0.071
15/10/2019 0:00,100,414,3.52,20.5,15.7,0.092
16/10/2019 0:00,103,414,3.52,18.3,30.8,0.086
17/10/2019 0:00,102,411,3.52,24.2,10.2,0.081
18/10/2019 0:00,102,411,3.52,16.8,30,0.101
19/10/2019 0:00,101,409,3.52,17.1,30.7,0.066
20/10/2019 0:00,102,414,3.52,16.4,31,0.084
21/10/2019 0:00,102,411,3.52,16.6,30,0.053
22/10/2019 0:00,102,410,3.52,15.5,30.4,0.071
23/10/2019 0:00,103,409,3.52,16.7,30.3,0.07
24/10/2019 0:00,103,414,3.52,16.8,29.6,0.09
25/10/2019 0:00,102,411,3.52,21,21.7,0.086
26/10/2019 0:00,103,412,3.52,23.7,14.3,0.066
27/10/2019 0:00,102,410,3.52,19.1,26.8,0.066
28/10/2019 0:00,104,411,3.52,17.6,24.3,0.113
29/10/2019 0:00,104,397,3.52,19.1,30.4,0.194
30/10/2019 0:00,103,364,2.74,17.5,29.5,0.104
31/10/2019 0:00,106,398,3.17,20.4,20,0.156
01/11/2019 0:00,103,403,3.14,21,19.2,0.209
02/11/2019 0:00,98,390,3.19,18.2,22.5,0.077
03/11/2019 0:00,100,350,3.09,18.4,15.1,0.084
04/11/2019 0:00,100,352,2.99,16.3,13.5,0.062
05/11/2019 0:00,100,354,2.99,16.1,20.7,0.051
06/11/2019 0:00,100,347,2.98,15,23,0.06
07/11/2019 0:00,101,348,2.99,16.7,19.3,0.104
08/11/2019 0:00,103,353,2.99,14.7,25.9,0.088
09/11/2019 0:00,103,352,2.98,17.2,19.4,0.129
10/11/2019 0:00,102,351,2.98,17,19.4,0.119
11/11/2019 0:00,103,346,2.99,15.6,25.8,0.099
12/11/2019 0:00,102,350,2.98,16,25.6,0.095
13/11/2019 0:00,102,352,2.99,14.7,26.7,0.079
14/11/2019 0:00,106,390,3.35,16.7,27.1,0.108
15/11/2019 0:00,109,387,3.34,16.4,27.9,0.201
16/11/2019 0:00,107,248,0.35,1.5,0,0.1
17/11/2019 0:00,104,352,3.31,17.5,20,0.079
18/11/2019 0:00,105,362,3.36,18.6,16.6,0.086
19/11/2019 0:00,103,388,3.52,19.4,20.9,0.104
20/11/2019 0:00,100,398,3.52,18.3,22,0.066
21/11/2019 0:00,99,403,3.52,20.4,15.2,0.06
22/11/2019 0:00,101,400,3.52,18.8,25.2,0.074
23/11/2019 0:00,101,403,3.52,17.1,23.8,0.077
24/11/2019 0:00,102,381,3.42,23.5,8,0.08
25/11/2019 0:00,99,268,1.32,0,0,0.074
26/11/2019 0:00,101,298,2.13,0,0,0.063
27/11/2019 0:00,102,339,2.76,0,19,0.09
28/11/2019 0:00,100,346,2.03,0,22.9,0.089
29/11/2019 0:00,102,379,2.83,0,23.5,0.085
30/11/2019 0:00,102,307,2.03,0,23,0.151
01/12/2019 0:00,103,288,2.03,0,20,0.131
02/12/2019 0:00,102,321,1.11,0,20.3,0.09
03/12/2019 0:00,102,334,2.33,0,20.5,0.123
04/12/2019 0:00,102,349,2.73,0,18.2,0.145
05/12/2019 0:00,101,260,1.83,0,0,0.323
06/12/2019 0:00,100,251,1.85,0,0,0.211
07/12/2019 0:00,99,299,2.21,0,0,0.234
08/12/2019 0:00,99,339,2.52,0,0,0.142
09/12/2019 0:00,102,365,2.7,18.4,18,0.155
10/12/2019 0:00,107,397,2.94,18.4,25.4,0.338
11/12/2019 0:00,103,398,2.95,18.4,22.5,0.273
12/12/2019 0:00,107,392,2.92,18.4,24.2,0.184
13/12/2019 0:00,101,392,2.92,18.4,26.1,0.172
14/12/2019 0:00,100,394,2.92,18.4,25.4,0.095
15/12/2019 0:00,104,395,3.04,18.4,25.7,0.18
16/12/2019 0:00,102,387,3.08,18.4,27.7,0.202
17/12/2019 0:00,100,397,3.09,18.4,27.4,0.142
18/12/2019 0:00,102,401,3.09,18.4,26,0.187
19/12/2019 0:00,99,398,3.09,18.4,27.3,0.178
20/12/2019 0:00,97,400,3.08,18.4,26.7,0.187
21/12/2019 0:00,99,394,3.05,18.4,8.8,0.119
22/12/2019 0:00,103,400,3.1,21.2,9.4,0.088
23/12/2019 0:00,108,401,3.08,18.9,28.4,0.143
24/12/2019 0:00,99,399,3.08,18.2,27.6,0.181
25/12/2019 0:00,101,385,3.01,17,27.6,0.111
26/12/2019 0:00,102,392,3,16.6,28.8,0.097
27/12/2019 0:00,100,400,3.09,16.8,29.8,0.097
28/12/2019 0:00,104,402,3.1,16.7,28.1,0.166
29/12/2019 0:00,102,400,3.09,17.6,29.5,0.187
30/12/2019 0:00,103,402,3.24,17.1,26.1,0.123
31/12/2019 0:00,105,401,3.23,16.8,28.8,0.137
01/01/2020 0:00,102,402,3.22,18.8,29.1,0.124
02/01/2020 0:00,103,405,3.26,17.9,27.8,0.163
03/01/2020 0:00,103,404,3.12,19.5,28.7,0.16
04/01/2020 0:00,103,407,3.11,18.6,28,0.123
05/01/2020 0:00,102,401,3.13,18.1,28.8,0.178
06/01/2020 0:00,102,409,3.13,18.3,30.2,0.139
07/01/2020 0:00,102,409,3.13,18.1,30.1,0.129
08/01/2020 0:00,102,405,3.12,17.8,29.6,0.131
09/01/2020 0:00,107,411,3.15,18.6,30.4,0.109
10/01/2020 0:00,103,407,3.13,17.7,30.1,0.126
11/01/2020 0:00,104,404,3.15,16.4,30.9,0.126
12/01/2020 0:00,104,409,3.14,17.1,31.6,0.13
13/01/2020 0:00,103,405,3.13,17.4,31.3,0.122
14/01/2020 0:00,105,406,3.14,17.4,31.3,0.153
15/01/2020 0:00,104,407,3.15,18.6,30.8,0.138
16/01/2020 0:00,100,404,3.14,17.3,31,0.164
17/01/2020 0:00,101,407,3.16,17.3,30.6,0.28
18/01/2020 0:00,101,394,3.05,16.8,30,0.152
19/01/2020 0:00,101,397,3.05,16,30.9,0.161
20/01/2020 0:00,103,402,3.08,15.8,31.8,0.148
21/01/2020 0:00,102,402,3.1,15.9,32.4,0.24
22/01/2020 0:00,102,403,3.1,16.9,30,0.115
23/01/2020 0:00,103,402,3.1,16.4,31.8,0.101
24/01/2020 0:00,103,403,3.1,16.6,33.1,0.098
25/01/2020 0:00,102,403,3.27,16.4,28.4,0.115
26/01/2020 0:00,104,406,3.31,19.4,25.5,0.138
27/01/2020 0:00,101,401,3.28,16.5,30.5,0.076
28/01/2020 0:00,99,405,3.28,16.3,32.4,0.061
29/01/2020 0:00,100,405,3.29,16.3,30.7,0.069
30/01/2020 0:00,100,404,3.3,15.8,32.2,0.102
31/01/2020 0:00,102,404,3.3,15.3,32.2,0.083
01/02/2020 0:00,102,405,3.3,16.4,23.7,0.144
02/02/2020 0:00,105,401,3.27,17.4,32.2,0.277
03/02/2020 0:00,102,402,3.25,15.1,32.2,0.174
04/02/2020 0:00,103,404,3.26,15.9,31.5,0.115
05/02/2020 0:00,105,406,3.26,16.4,31.2,0.099
06/02/2020 0:00,104,404,3.33,16.5,31.4,0.149
07/02/2020 0:00,103,412,3.34,18.2,25.6,0.154
08/02/2020 0:00,100,407,3.32,17.8,31.5,0.121
09/02/2020 0:00,101,400,3.32,16,32.2,0.169
10/02/2020 0:00,101,400,3.3,16.7,32.9,0.121
11/02/2020 0:00,103,351,2.89,13.6,33.3,0.075
12/02/2020 0:00,102,348,2.88,14.2,23.8,0.136
13/02/2020 0:00,105,351,2.88,13.5,33.1,0.156
14/02/2020 0:00,104,353,2.89,14,34.1,0.087
15/02/2020 0:00,102,350,2.89,13.2,33.7,0.104
16/02/2020 0:00,101,352,2.88,13.7,29.2,0.104
17/02/2020 0:00,102,348,2.88,13.3,26.3,0.069
18/02/2020 0:00,101,349,2.89,13.3,34.5,0.068
19/02/2020 0:00,103,350,2.88,14.5,30.8,0.162
20/02/2020 0:00,107,349,2.88,14.2,33.4,0.204
21/02/2020 0:00,106,349,2.88,13.5,34,0.202
22/02/2020 0:00,98,351,2.9,13.9,35.3,0.112
23/02/2020 0:00,100,350,2.88,13.1,34.9,0.104
24/02/2020 0:00,101,349,2.88,12.6,34.1,0.103
25/02/2020 0:00,102,353,2.88,21.7,6.8,0.115
26/02/2020 0:00,99,351,2.88,15.7,25.6,0.096
27/02/2020 0:00,94,351,2.9,11.4,34.6,0.029
28/02/2020 0:00,97,348,2.88,13.3,35,0.026
29/02/2020 0:00,100,356,2.89,16,25.6,0.051
01/03/2020 0:00,103,354,2.88,22.9,3.3,0.134
02/03/2020 0:00,105,350,2.88,23.6,3.3,0.209
03/03/2020 0:00,106,349,2.88,15.3,31.6,0.096
04/03/2020 0:00,104,345,2.88,15.8,25.5,0.047
05/03/2020 0:00,101,350,2.88,12.7,34.6,0.037
06/03/2020 0:00,99,347,2.93,15.5,24,0.061
07/03/2020 0:00,100,350,2.93,12.1,34.2,0.037
08/03/2020 0:00,102,351,2.93,15.3,29.3,0.052
09/03/2020 0:00,100,351,2.93,15.3,28,0.07
10/03/2020 0:00,101,353,2.92,12.2,32.2,0.08
11/03/2020 0:00,102,373,3.06,16.4,24.7,0.309
12/03/2020 0:00,104,351,2.64,17.8,26.5,0.1
13/03/2020 0:00,103,359,2.83,15.7,28.2,0.092
14/03/2020 0:00,102,381,2.93,15.8,29,0.05
15/03/2020 0:00,101,382,2.95,16.7,21.1,0.059
16/03/2020 0:00,101,386,2.94,15.2,30.5,0.066
17/03/2020 0:00,99,379,3.04,15.9,25.5,0.087
18/03/2020 0:00,99,379,3.05,15.8,30.6,0.077
19/03/2020 0:00,106,385,3.14,18.1,28.7,0.156
20/03/2020 0:00,108,374,3.14,16.5,30.2,0.261
21/03/2020 0:00,103,381,3.08,16.3,30,0.232
22/03/2020 0:00,104,373,3.1,18.9,24,0.09
23/03/2020 0:00,100,379,3.11,16.6,25.5,0.066
24/03/2020 0:00,100,384,3.1,16.2,31.8,0.066
25/03/2020 0:00,105,381,3.14,15.7,30.6,0.172
26/03/2020 0:00,105,378,3.11,16.4,30.7,0.13
27/03/2020 0:00,102,383,3.15,15.8,30.9,0.123
28/03/2020 0:00,101,378,3.14,18.3,30.6,0.119
29/03/2020 0:00,101,382,3.14,16.2,23.9,0.179
30/03/2020 0:00,101,379,3.14,16.5,32.3,0.104
31/03/2020 0:00,103,380,3.15,18.4,16.3,0.108
01/04/2020 0:00,103,384,3.15,17,28,0.096
02/04/2020 0:00,104,391,3.21,19.2,27.8,0.111
03/04/2020 0:00,104,403,3.26,20.1,22,0.125
04/04/2020 0:00,104,404,3.33,15.5,28.3,0.133
05/04/2020 0:00,102,408,3.31,0,29.4,0.107
06/04/2020 0:00,102,409,3.31,0,29.4,0.074
07/04/2020 0:00,100,411,3.32,0,29.4,0.066
08/04/2020 0:00,102,409,3.3,0,6.4,0.089
09/04/2020 0:00,102,406,3.32,0,6.4,0.108
10/04/2020 0:00,102,399,3.52,0,6.4,0.123
11/04/2020 0:00,102,409,3.52,0,6.4,0.098
12/04/2020 0:00,104,410,3.41,0,6.4,0.072
13/04/2020 0:00,104,408,3.4,0,6.8,0.149
14/04/2020 0:00,103,331,2.83,0,4.2,0.047
15/04/2020 0:00,103,388,3.23,0,4.2,0.078
16/04/2020 0:00,105,411,3.43,0,4.2,0.074
17/04/2020 0:00,106,408,3.44,0,4.2,0.107
18/04/2020 0:00,103,410,3.42,18.3,4.2,0.084
19/04/2020 0:00,101,413,3.42,18.3,4.2,0.113
20/04/2020 0:00,103,419,3.41,18.3,4.2,0.089
21/04/2020 0:00,102,413,3.43,18.3,4.2,0.091
22/04/2020 0:00,102,409,3.43,18.3,29.9,0.087
23/04/2020 0:00,99,409,3.43,18.3,29.9,0.085
24/04/2020 0:00,103,410,3.43,18.3,29.9,0.049
25/04/2020 0:00,103,413,3.44,18.3,29.9,0.061
26/04/2020 0:00,103,410,3.44,18.3,29.9,0.062
27/04/2020 0:00,102,411,3.44,18.3,29.9,0.058
28/04/2020 0:00,101,415,3.44,18.3,29.9,0.072
29/04/2020 0:00,101,410,3.42,18.3,29.9,0.074
30/04/2020 0:00,100,409,3.47,18.3,29.9,0.066
01/05/2020 0:00,101,412,3.46,21.9,24.6,0.064
02/05/2020 0:00,101,410,3.46,18.8,31.3,0.072
03/05/2020 0:00,101,412,3.47,25.8,6,0.069
